year,semester,course_code,user_code,score,week,user_visit_count_virtual_classroom,user_visit_sum_virtual_classroom,material_count,material_count_dividedby_count,discussion_create,discussion_like,discussion_read,discussion_create_dividedby_count,discussion_like_dividedby_count,discussion_read_dividedby_count,weblink_count,online_video_total_count,online_video_total_time,online_video_total_time_by_VideoCount,online_video_total_time_by_VideoLength,online_video_real_time,online_video_real_time_by_VideoCount,online_video_real_time_by_VideoLength,online_video_unique_count,online_video_unique_count_by_VideoCount,user_visit_count_exam,user_visit_count_forum,user_visit_count_material,user_visit_count_online_video,user_visit_count_page,user_visit_sum_exam,user_visit_sum_forum,user_visit_sum_material,user_visit_sum_online_video,user_visit_sum_page,online_video_count_by_day_type_morning,online_video_count_by_day_type_night,online_video_count_by_day_type_noon,online_video_time_by_day_type_morning,online_video_time_by_day_type_night,online_video_time_by_day_type_noon,online_video_count_by_holiday_type_holiday,online_video_count_by_holiday_type_workday,online_video_time_by_holiday_type_holiday,online_video_time_by_holiday_type_workday,user_visit_count_web_link,user_visit_sum_web_link,weblink_count_dividedby_count,user_visit_count_homework,user_visit_sum_homework,user_visit_count_zoom,user_visit_sum_zoom,user_visit_count_interaction,user_visit_sum_interaction,user_visit_count_questionnaire,user_visit_sum_questionnaire,group
108,1,54,B10832039,88.0,13,0.0,0.0,2.0,0.1052631578947368,14.0,159.0,1181.0,1.2727272727272727,14.454545454545451,107.36363636363636,1.0,83.0,16630.0,191.14942528735628,0.2051733288983978,3840.0,44.13793103448276,0.0473761625357696,33.0,0.3793103448275861,16.0,104.0,2.0,51.0,3.0,1148.0,2923.0,31.0,264722.0,70.0,15.0,0.0,68.0,1824.0,0.0,14806.0,5.0,78.0,1023.0,15607.0,1.0,29.0,0.0769230769230769,105.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10832048,98.8,13,5.0,81.0,8.0,0.4210526315789472,244.0,52.0,283.0,22.181818181818183,4.727272727272727,25.72727272727273,7.0,670.0,36541.0,420.0114942528736,0.4508261341717596,19380.0,222.75862068965515,0.2391015702977122,71.0,0.8160919540229884,70.0,164.0,3.0,92.0,9.0,13156.0,15051.0,681.0,67870.0,2111.0,247.0,0.0,423.0,13711.0,0.0,22830.0,349.0,321.0,14309.0,22232.0,7.0,2324.0,0.5384615384615384,22.0,5134.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10832049,86.0,13,4.0,553.0,2.0,0.1052631578947368,0.0,124.0,0.0,0.0,11.272727272727272,0.0,5.0,698.0,29197.0,335.5977011494253,0.3602192233221002,24840.0,285.51724137931035,0.3064645514032596,56.0,0.6436781609195401,57.0,47.0,9.0,75.0,4.0,24684.0,1855.0,1564.0,124925.0,7639.0,81.0,58.0,559.0,2828.0,4081.0,22288.0,326.0,372.0,13960.0,15237.0,5.0,22240.0,0.3846153846153846,36.0,3028.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10832050,58.3,13,0.0,0.0,2.0,0.1052631578947368,0.0,27.0,215.0,0.0,2.4545454545454546,19.545454545454547,0.0,1213.0,22867.0,262.8390804597702,0.2821225803920425,26400.0,303.4482758620689,0.3257111174334161,49.0,0.5632183908045976,71.0,47.0,2.0,61.0,4.0,16579.0,2715.0,385.0,79174.0,257.0,614.0,90.0,509.0,8505.0,1558.0,12804.0,427.0,786.0,7446.0,15421.0,0.0,0.0,0.0,20.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10832051,39.9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2081.0,23.91954022988505,0.0256744255825355,600.0,6.896551724137931,0.007402525396214,4.0,0.0459770114942528,40.0,4.0,3.0,10.0,0.0,381.0,21.0,2.0,2352.0,0.0,0.0,0.0,10.0,0.0,0.0,2081.0,10.0,0.0,2081.0,0.0,4.0,150.0,0.3846153846153846,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10833215,69.9,13,1.0,9.0,0.0,0.0,0.0,172.0,552.0,0.0,15.636363636363637,50.18181818181818,0.0,29.0,6376.0,73.28735632183908,0.0786641698771008,1320.0,15.172413793103448,0.0162855558716708,6.0,0.0689655172413793,18.0,88.0,0.0,12.0,0.0,962.0,6150.0,0.0,806.0,0.0,29.0,0.0,0.0,6376.0,0.0,0.0,0.0,29.0,0.0,6376.0,0.0,0.0,0.0,22.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10833307,62.4,13,1.0,36.0,0.0,0.0,1.0,196.0,1424.0,0.0909090909090909,17.818181818181817,129.45454545454544,9.0,138.0,13666.0,157.0804597701149,0.1686048534411007,4440.0,51.0344827586207,0.0547786879319836,27.0,0.3103448275862067,23.0,244.0,0.0,40.0,1.0,877.0,6546.0,0.0,12127.0,39.0,78.0,0.0,60.0,2976.0,0.0,10690.0,72.0,66.0,6785.0,6881.0,16.0,575.0,0.6923076923076923,83.0,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10836017,65.5,13,12.0,2040.0,5.0,0.263157894736842,4.0,179.0,186.0,0.3636363636363636,16.272727272727273,16.90909090909091,1.0,1356.0,25565.0,293.85057471264366,0.3154092695903513,20040.0,230.3448275862069,0.2472443482335476,41.0,0.4712643678160916,12.0,103.0,13.0,102.0,3.0,78.0,95439.0,5366.0,18094.0,2270.0,668.0,40.0,648.0,12727.0,503.0,12335.0,400.0,956.0,10959.0,14606.0,1.0,10.0,0.0769230769230769,8.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10836031,93.3,13,2.0,10.0,3.0,0.1578947368421052,73.0,334.0,0.0,6.636363636363637,30.363636363636363,0.0,6.0,262.0,17343.0,199.3448275862069,0.2139699965775656,6360.0,73.10344827586206,0.0784667691998684,48.0,0.5517241379310345,125.0,225.0,5.0,56.0,9.0,6964.0,16767.0,871.0,16018.0,2100.0,53.0,0.0,209.0,3985.0,0.0,13358.0,191.0,71.0,8536.0,8807.0,7.0,1253.0,0.4615384615384615,55.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10836040,94.4,13,7.0,789.0,1.0,0.0526315789473684,622.0,146.0,504.0,56.54545454545455,13.272727272727272,45.81818181818181,8.0,1135.0,47169.0,542.1724137931035,0.5819495340233637,18300.0,210.3448275862069,0.2257770245845271,73.0,0.8390804597701149,51.0,267.0,5.0,183.0,2.0,3622.0,30519.0,368.0,29269.0,662.0,858.0,0.0,277.0,24227.0,0.0,22942.0,23.0,1112.0,4622.0,42547.0,10.0,54.0,0.6153846153846153,66.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10836043,87.7,13,3.0,35.0,4.0,0.2105263157894736,215.0,173.0,288.0,19.545454545454543,15.727272727272728,26.181818181818183,7.0,909.0,33083.0,380.2643678160919,0.4081629128049128,26400.0,303.4482758620689,0.325711117433416,69.0,0.793103448275862,63.0,167.0,6.0,96.0,4.0,3003.0,24825.0,960.0,69782.0,474.0,384.0,90.0,435.0,16283.0,2315.0,14485.0,322.0,587.0,14684.0,18399.0,7.0,1120.0,0.5384615384615384,14.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10836051,98.6,13,2.0,801.0,0.0,0.0,13.0,223.0,2.0,1.181818181818182,20.27272727272728,0.1818181818181818,4.0,1073.0,31425.0,361.2068965517242,0.3877072676267084,20040.0,230.3448275862069,0.2472443482335476,74.0,0.8505747126436781,63.0,165.0,3.0,91.0,4.0,14875.0,18410.0,348.0,78061.0,1449.0,334.0,0.0,739.0,3503.0,0.0,27922.0,524.0,549.0,13988.0,17437.0,4.0,4510.0,0.3076923076923077,25.0,3578.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10841001,68.4,13,2.0,18.0,2.0,0.1052631578947368,16.0,47.0,5.0,1.4545454545454546,4.2727272727272725,0.4545454545454545,4.0,179.0,27322.0,314.0459770114942,0.3370863314589315,8460.0,97.24137931034484,0.1043756080866174,50.0,0.5747126436781609,19.0,66.0,4.0,58.0,7.0,5579.0,6044.0,248.0,43987.0,1118.0,83.0,3.0,93.0,14482.0,565.0,12275.0,73.0,106.0,9888.0,17434.0,3.0,418.0,0.3076923076923076,8.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,T10912458,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10716033,93.6,14,8.0,55.0,0.0,0.0,46.0,466.0,315.0,4.181818181818182,42.36363636363637,28.63636363636364,0.0,162.0,16599.0,190.7931034482759,0.2047908650862602,5940.0,68.27586206896552,0.0732850014225186,39.0,0.4482758620689654,66.0,227.0,0.0,72.0,1.0,5916.0,14631.0,0.0,4119.0,15.0,57.0,50.0,55.0,1402.0,6952.0,8245.0,20.0,142.0,1382.0,15217.0,0.0,0.0,0.0,36.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10800001,96.4,14,3.0,1493.0,4.0,0.2105263157894736,254.0,37.0,608.0,23.09090909090909,3.363636363636364,55.27272727272728,1.0,290.0,16646.0,191.3333333333333,0.2053707295756303,6540.0,75.17241379310344,0.0806875268187326,38.0,0.4367816091954022,78.0,147.0,6.0,49.0,6.0,3250.0,8328.0,1067.0,20306.0,569.0,10.0,4.0,276.0,2093.0,57.0,14496.0,10.0,280.0,2093.0,14553.0,1.0,1090.0,0.0769230769230769,95.0,3401.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
108,1,54,B10800003,97.2,14,2.0,150.0,0.0,0.0,57.0,455.0,199.0,5.181818181818182,41.36363636363638,18.09090909090909,10.0,608.0,56776.0,652.5977011494256,0.7004763031590768,18960.0,217.93103448275855,0.2339198025203624,101.0,1.1609195402298849,91.0,345.0,7.0,152.0,3.0,8543.0,19900.0,332.0,14426.0,26.0,156.0,2.0,450.0,16712.0,374.0,39690.0,204.0,404.0,29912.0,26864.0,12.0,1874.0,0.7692307692307692,31.0,7039.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10800017,94.2,14,24.0,655.0,14.0,0.7368421052631577,100.0,644.0,193.0,9.090909090909092,58.54545454545455,17.545454545454543,13.0,473.0,42530.0,488.85057471264366,0.5247156751683023,14340.0,164.82758620689657,0.1769203569695146,79.0,0.908045977011494,111.0,326.0,16.0,133.0,6.0,8753.0,25023.0,1789.0,37427.0,2201.0,98.0,0.0,375.0,14872.0,0.0,27658.0,222.0,251.0,20640.0,21890.0,15.0,4167.0,1.0,40.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10800034,93.1,14,12.0,586.0,7.0,0.3684210526315788,35.0,531.0,376.0,3.1818181818181817,48.27272727272727,34.18181818181818,7.0,523.0,40596.0,466.6206896551725,0.5008548683078394,16080.0,184.82758620689657,0.1983876806185351,88.0,1.011494252873563,63.0,336.0,4.0,115.0,5.0,17227.0,76812.0,262.0,74819.0,1428.0,38.0,0.0,485.0,1445.0,0.0,39151.0,224.0,299.0,21917.0,18679.0,7.0,4767.0,0.5384615384615384,23.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10800057,74.1,14,7.0,42.0,1.0,0.0526315789473684,575.0,5.0,559.0,52.27272727272727,0.4545454545454545,50.81818181818183,21.0,1910.0,46141.0,530.3563218390805,0.5692665405111837,26460.0,304.13793103448273,0.3264513699730374,71.0,0.8160919540229883,44.0,373.0,32.0,181.0,3.0,7145.0,30249.0,988.0,20515.0,1025.0,62.0,17.0,1831.0,7150.0,1498.0,37493.0,121.0,1789.0,6872.0,39269.0,33.0,517.0,1.6153846153846154,21.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10800071,22.6,14,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.909090909090909,0.0,0.0,40.0,6998.0,80.4367816091954,0.0863381212045092,2280.0,26.20689655172413,0.0281295965056132,15.0,0.1724137931034482,21.0,24.0,1.0,14.0,2.0,778.0,4655.0,282.0,76698.0,336.0,3.0,0.0,37.0,732.0,0.0,6266.0,15.0,25.0,2377.0,4621.0,0.0,0.0,0.0,17.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10811107,79.5,14,15.0,92.0,5.0,0.263157894736842,132.0,88.0,60.0,11.999999999999998,8.0,5.454545454545454,8.0,149.0,28448.0,326.98850574712657,0.3509784041191597,7980.0,91.72413793103448,0.0984535877696462,60.0,0.689655172413793,207.0,440.0,6.0,77.0,6.0,9458.0,46334.0,512.0,9119.0,173.0,42.0,0.0,107.0,7812.0,0.0,20636.0,121.0,28.0,24546.0,3902.0,8.0,70.0,0.6153846153846154,32.0,3535.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10811108,60.5,14,2.0,35.0,3.0,0.1578947368421052,274.0,186.0,740.0,24.90909090909091,16.90909090909091,67.27272727272727,6.0,189.0,28808.0,331.12643678160924,0.3554199193568881,10020.0,115.17241379310344,0.1236221741167738,52.0,0.5977011494252873,29.0,265.0,6.0,101.0,5.0,233.0,5985.0,224.0,30068.0,126.0,146.0,3.0,40.0,24427.0,602.0,3779.0,70.0,119.0,13067.0,15741.0,6.0,35.0,0.4615384615384614,58.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10811144,61.4,14,2.0,42.0,5.0,0.263157894736842,41.0,109.0,261.0,3.727272727272727,9.90909090909091,23.727272727272727,3.0,442.0,44142.0,507.3793103448276,0.544603793399464,17820.0,204.8275862068966,0.2198550042675558,76.0,0.8735632183908045,65.0,162.0,6.0,110.0,4.0,8704.0,19609.0,614.0,55061.0,173.0,251.0,13.0,178.0,27167.0,2148.0,14827.0,95.0,347.0,9523.0,34619.0,3.0,21.0,0.2307692307692307,15.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10812005,56.6,14,6.0,15.0,4.0,0.2105263157894736,94.0,67.0,576.0,8.545454545454545,6.090909090909091,52.36363636363636,6.0,148.0,19453.0,223.5977011494253,0.2400022108875846,6840.0,78.62068965517241,0.0843887895168396,42.0,0.4827586206896549,65.0,129.0,7.0,90.0,5.0,7061.0,9226.0,440.0,116510.0,1143.0,82.0,0.0,66.0,6817.0,0.0,12636.0,36.0,112.0,3071.0,16382.0,7.0,424.0,0.4615384615384615,16.0,4671.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10812045,98.1,14,4.0,68.0,6.0,0.3157894736842104,14.0,144.0,387.0,1.2727272727272727,13.090909090909092,35.18181818181818,8.0,512.0,42545.0,489.0229885057471,0.5249007383032077,16140.0,185.51724137931032,0.1991279331581566,76.0,0.8735632183908045,60.0,337.0,5.0,105.0,6.0,3906.0,33861.0,361.0,70081.0,303.0,161.0,8.0,343.0,18029.0,1056.0,23460.0,57.0,455.0,8618.0,33927.0,8.0,354.0,0.6153846153846154,23.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812104,72.6,14,2.0,203.0,3.0,0.1578947368421052,6.0,910.0,123.0,0.5454545454545454,82.72727272727272,11.181818181818182,2.0,232.0,15715.0,180.632183908046,0.1938844776691717,7260.0,83.44827586206897,0.0895705572941894,36.0,0.4137931034482757,109.0,200.0,8.0,48.0,3.0,8578.0,12452.0,663.0,30789.0,388.0,137.0,0.0,95.0,8245.0,0.0,7470.0,151.0,81.0,8849.0,6866.0,2.0,1355.0,0.1538461538461538,16.0,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812105,94.1,14,1.0,5.0,1.0,0.0526315789473684,11.0,213.0,112.0,1.0,19.363636363636363,10.181818181818182,1.0,340.0,42215.0,485.22988505747134,0.52082934933529,14520.0,166.89655172413794,0.1791411145883788,78.0,0.8965517241379309,117.0,106.0,1.0,96.0,0.0,12024.0,18412.0,47.0,146097.0,0.0,171.0,0.0,169.0,15089.0,0.0,27126.0,171.0,169.0,25448.0,16767.0,1.0,2815.0,0.0769230769230769,21.0,4171.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812125,9.2,14,1.0,6.0,2.0,0.1052631578947368,0.0,113.0,405.0,0.0,10.272727272727272,36.81818181818182,2.0,61.0,14231.0,163.57471264367817,0.175575564855869,3600.0,41.37931034482759,0.044415152377284,21.0,0.2413793103448275,9.0,34.0,3.0,52.0,3.0,40.0,2312.0,163.0,943.0,46.0,14.0,0.0,47.0,2953.0,0.0,11278.0,57.0,4.0,13242.0,989.0,3.0,4.0,0.1538461538461538,13.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812129,84.2,14,7.0,593.0,7.0,0.3684210526315788,64.0,143.0,31.0,5.818181818181818,13.0,2.8181818181818183,3.0,342.0,27849.0,320.1034482758621,0.3435882162652726,10860.0,124.82758620689654,0.1339857096714734,53.0,0.6091954022988505,70.0,199.0,5.0,86.0,8.0,3293.0,21209.0,459.0,37270.0,1177.0,140.0,7.0,195.0,12842.0,889.0,14118.0,171.0,171.0,12291.0,15558.0,3.0,363.0,0.2307692307692307,25.0,5142.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812131,2.7,14,0.0,0.0,0.0,0.0,394.0,156.0,148.0,35.81818181818182,14.18181818181818,13.454545454545457,0.0,125.0,8257.0,94.90804597701153,0.1018710869942315,3120.0,35.862068965517246,0.0384931320603128,14.0,0.1609195402298849,14.0,151.0,3.0,55.0,0.0,91.0,3223.0,88.0,120.0,0.0,116.0,0.0,9.0,7242.0,0.0,1015.0,112.0,13.0,6475.0,1782.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10812155,57.5,14,1.0,475.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1818181818181818,1.0,30.0,5190.0,59.655172413793096,0.064031844677251,1380.0,15.862068965517242,0.0170258084112922,14.0,0.1609195402298849,41.0,6.0,1.0,12.0,1.0,3907.0,970.0,152.0,6924.0,165.0,19.0,0.0,11.0,3671.0,0.0,1519.0,11.0,19.0,2110.0,3080.0,1.0,1677.0,0.0769230769230769,13.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10813022,99.1,14,22.0,3594.0,9.0,0.4736842105263156,9.0,207.0,134.0,0.8181818181818182,18.81818181818182,12.181818181818182,7.0,1127.0,52699.0,605.7356321839081,0.6501761430918027,33060.0,380.0,0.4078791493313914,104.0,1.1954022988505746,137.0,197.0,8.0,160.0,8.0,23775.0,46388.0,920.0,114410.0,7605.0,300.0,3.0,824.0,19399.0,1164.0,32136.0,321.0,806.0,11765.0,40934.0,7.0,3892.0,0.5384615384615384,22.0,2258.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10813110,67.6,14,3.0,35.0,3.0,0.1578947368421052,19.0,707.0,457.0,1.7272727272727273,64.27272727272728,41.54545454545455,6.0,461.0,24071.0,276.67816091954023,0.2969769813537786,9240.0,106.20689655172414,0.1139988911016956,52.0,0.5977011494252873,84.0,197.0,4.0,91.0,3.0,4486.0,12613.0,491.0,48763.0,302.0,245.0,0.0,216.0,12095.0,0.0,11976.0,67.0,394.0,2126.0,21945.0,7.0,122.0,0.4615384615384615,79.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10813137,70.4,14,0.0,0.0,0.0,0.0,14.0,52.0,1081.0,1.2727272727272727,4.727272727272727,98.27272727272728,0.0,158.0,15357.0,176.51724137931038,0.1894676375160972,4260.0,48.96551724137932,0.0525579303131194,34.0,0.3908045977011493,87.0,219.0,0.0,49.0,1.0,5311.0,10212.0,0.0,10861.0,12.0,119.0,0.0,39.0,10658.0,0.0,4699.0,12.0,146.0,2332.0,13025.0,0.0,0.0,0.0,48.0,2851.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
108,1,54,B10813144,68.0,14,1.0,18.0,1.0,0.0526315789473684,11.0,131.0,588.0,1.0,11.90909090909091,53.45454545454545,1.0,241.0,27765.0,319.1379310344827,0.3425518627098027,10500.0,120.6896551724138,0.129544194433745,58.0,0.6666666666666665,57.0,193.0,3.0,141.0,6.0,14776.0,11715.0,105.0,54718.0,667.0,26.0,0.0,215.0,4661.0,0.0,23104.0,18.0,223.0,1980.0,25785.0,1.0,1949.0,0.0769230769230769,21.0,4451.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10813152,68.0,14,2.0,35.0,2.0,0.1052631578947368,13.0,270.0,352.0,1.181818181818182,24.545454545454547,32.0,1.0,1315.0,38168.0,438.7126436781609,0.4708993155378266,13440.0,154.48275862068965,0.1658165688751936,87.0,1.0,67.0,199.0,2.0,128.0,5.0,18968.0,15457.0,262.0,150559.0,585.0,901.0,0.0,414.0,10850.0,0.0,27318.0,962.0,353.0,12245.0,25923.0,1.0,28.0,0.0769230769230769,34.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10814008,88.3,14,7.0,430.0,4.0,0.2105263157894736,129.0,238.0,176.0,11.727272727272728,21.63636363636364,16.0,10.0,249.0,25386.0,291.7931034482759,0.3132008495138144,10680.0,122.75862068965516,0.1317649520526092,56.0,0.6436781609195401,45.0,234.0,6.0,105.0,5.0,10194.0,25446.0,663.0,49940.0,486.0,67.0,0.0,182.0,7382.0,0.0,18004.0,53.0,196.0,6459.0,18927.0,11.0,6551.0,0.7692307692307693,127.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10814017,98.6,14,46.0,3857.0,8.0,0.4210526315789473,123.0,225.0,215.0,11.181818181818183,20.454545454545464,19.545454545454543,8.0,468.0,46483.0,534.2873563218391,0.5734859799870258,18480.0,212.41379310344823,0.2279977822033912,77.0,0.8850574712643677,111.0,426.0,8.0,113.0,9.0,19474.0,27725.0,469.0,110548.0,1676.0,68.0,0.0,400.0,10018.0,0.0,36465.0,224.0,244.0,21250.0,25233.0,8.0,6410.0,0.6153846153846154,94.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10814047,64.8,14,5.0,335.0,3.0,0.1578947368421052,226.0,301.0,427.0,20.545454545454547,27.363636363636367,38.81818181818182,6.0,204.0,34971.0,401.9655172413793,0.4314561927183331,9600.0,110.3448275862069,0.118440406339424,60.0,0.6896551724137931,152.0,204.0,7.0,67.0,1.0,6464.0,18465.0,135.0,14840.0,252.0,85.0,9.0,110.0,14358.0,2178.0,18435.0,57.0,147.0,11261.0,23710.0,6.0,67.0,0.4615384615384615,30.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10814053,88.1,14,6.0,925.0,0.0,0.0,50.0,307.0,7.0,4.545454545454546,27.909090909090907,0.6363636363636364,3.0,136.0,9253.0,106.35632183908044,0.1141592791519467,3660.0,42.068965517241374,0.0451554049169054,18.0,0.2068965517241377,23.0,122.0,0.0,22.0,1.0,740.0,10439.0,0.0,10504.0,10.0,48.0,0.0,88.0,4637.0,0.0,4616.0,95.0,41.0,5038.0,4215.0,3.0,313.0,0.2307692307692307,36.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10815038,53.2,14,6.0,190.0,2.0,0.1052631578947368,19.0,33.0,25.0,1.7272727272727273,3.0,2.2727272727272725,4.0,395.0,31701.0,364.3793103448277,0.3911124293089664,15480.0,177.93103448275858,0.1909851552223212,63.0,0.7241379310344827,15.0,126.0,2.0,79.0,7.0,6785.0,44382.0,44.0,74035.0,1052.0,153.0,0.0,242.0,14163.0,0.0,17538.0,109.0,286.0,9881.0,21820.0,4.0,5668.0,0.3076923076923077,5.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,54,B10815039,63.0,14,6.0,46.0,3.0,0.1578947368421052,130.0,928.0,36.0,11.818181818181818,84.36363636363637,3.272727272727273,4.0,64.0,10426.0,119.83908045977012,0.1286312163015451,3060.0,35.172413793103445,0.0377528795206914,26.0,0.2988505747126435,33.0,166.0,7.0,40.0,3.0,652.0,1764.0,30.0,3039.0,12.0,8.0,6.0,50.0,1370.0,1215.0,7841.0,63.0,1.0,10385.0,41.0,4.0,18.0,0.3076923076923076,17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10817014,98.0,14,3.0,14.0,5.0,0.263157894736842,58.0,152.0,69.0,5.2727272727272725,13.818181818181818,6.2727272727272725,8.0,1161.0,47109.0,541.4827586206897,0.581209281483742,31860.0,366.2068965517242,0.3930740985389634,83.0,0.9540229885057468,65.0,324.0,8.0,142.0,8.0,7050.0,56108.0,472.0,82301.0,1644.0,905.0,20.0,236.0,34839.0,2333.0,9937.0,317.0,844.0,12881.0,34228.0,10.0,3395.0,0.6153846153846154,29.0,5552.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10817052,94.1,14,3.0,403.0,6.0,0.3157894736842104,256.0,372.0,523.0,23.27272727272728,33.81818181818181,47.54545454545455,7.0,171.0,27616.0,317.4252873563218,0.3407135689030763,8040.0,92.41379310344828,0.0991938403092676,58.0,0.6666666666666667,54.0,228.0,5.0,76.0,6.0,15909.0,100299.0,728.0,87650.0,1419.0,20.0,41.0,110.0,4361.0,5614.0,17641.0,32.0,139.0,3872.0,23744.0,7.0,1171.0,0.5384615384615384,43.0,3248.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
108,1,54,B10821105,33.3,14,4.0,198.0,2.0,0.1052631578947368,220.0,87.0,178.0,20.0,7.90909090909091,16.18181818181818,2.0,601.0,23619.0,271.48275862068965,0.2914004122219641,13080.0,150.34482758620692,0.1613750536374652,43.0,0.4942528735632182,28.0,134.0,3.0,61.0,3.0,8009.0,13319.0,53.0,33853.0,381.0,204.0,0.0,397.0,13369.0,0.0,10250.0,212.0,389.0,8900.0,14719.0,2.0,1844.0,0.1538461538461538,17.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10822013,91.2,14,20.0,306.0,1.0,0.0526315789473684,413.0,317.0,103.0,37.54545454545455,28.81818181818182,9.363636363636363,12.0,713.0,43300.0,497.7011494252873,0.5342155827601104,19080.0,219.3103448275862,0.2354003075996052,81.0,0.9310344827586208,98.0,437.0,10.0,125.0,7.0,8495.0,42160.0,176.0,82691.0,4058.0,193.0,24.0,496.0,11589.0,1469.0,30242.0,147.0,566.0,9249.0,34051.0,14.0,4794.0,0.9230769230769228,18.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,training
108,1,54,B10823036,90.3,14,7.0,375.0,6.0,0.3157894736842104,135.0,360.0,629.0,12.272727272727272,32.72727272727273,57.18181818181818,8.0,737.0,35179.0,404.3563218390805,0.4340224015223539,20400.0,234.48275862068965,0.251685863471276,82.0,0.942528735632184,71.0,255.0,6.0,113.0,6.0,10790.0,30905.0,117.0,75850.0,2688.0,87.0,12.0,638.0,7259.0,44.0,27876.0,243.0,494.0,5779.0,29400.0,8.0,5212.0,0.6153846153846154,43.0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,training
